id	report_type	report_text	activity	hazard	barrier	barrier_status	barrier_failure	sif_potential	sif_level	life_saving_rule	source_type
SYN-03978	UNSAFE_CONDITION	Isolation on the hydraulic press at the machine shop was not confirmed between shifts before a subcontractor crew placed hands inside the die area.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-03979	UNSAFE_CONDITION	During a crane lift of a 4,500lb load over Line 2, the tag line was missing and personnel stood directly beneath the load.	Lifting	Suspended Load	Safe Mechanical Lifting	FAILED	not performed	TRUE	HIGH	Safe Mechanical Lifting	SYNTHETIC
SYN-03980	UNSAFE_CONDITION	a technician was using a fall arrest lanyard with a visibly worn stitch pattern while working at 6m near the field office.	Work at Height	Fall Hazard	Fall Protection	FAILED	expired	TRUE	MEDIUM	Working at Height	SYNTHETIC
SYN-03981	UNSAFE_CONDITION	a contractor entered a vessel at the south yard to retrieve a tool without requesting gas testing or a permit, on a Saturday overtime shift.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not performed	TRUE	HIGH	Confined Space	SYNTHETIC
SYN-03982	UNSAFE_CONDITION	a loose bolt on the guardrail at the parking structure was identified by another crew member during a scheduled check.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-03983	UNSAFE_CONDITION	Overflowing trash bin near the compressor shed attracting pests, flagged during a cleanliness walk-through.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-03984	UNSAFE_CONDITION	Poor ventilation near the compressor shed while a generator idled led a new hire to report feeling lightheaded briefly. Corrective action has been requested.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-03985	UNSAFE_CONDITION	a coworker flagged overloaded shelving units leaning slightly at the warehouse mezzanine.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-03986	UNSAFE_CONDITION	Coffee spill in the break room at the substation not cleaned up promptly, no wet floor sign placed.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-03987	UNSAFE_CONDITION	Pump breaker at the tank farm was locked out but the tag was missing name and date; a second mechanic nearly re-energized it thinking the job was done.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-03988	UNSAFE_CONDITION	cutting was carried out near the parking structure with no fire watch present and combustible material stacked less than a meter away.	Hot Work	Fire	Fire Watch	FAILED	not performed	TRUE	HIGH	Hot Work	SYNTHETIC
SYN-03989	UNSAFE_CONDITION	a subcontractor crew racked in a breaker at the boiler room believing downstream equipment was isolated; no LOTO tags or locks had been applied by the previous crew.	Electrical Work	Electrical Energy	Energy Isolation	FAILED	not verified	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-03990	UNSAFE_CONDITION	a rigger noted poor lighting on the stairs at the utility yard, especially during the overnight shift.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-03991	UNSAFE_CONDITION	Isolation on the hydraulic press at the admin block was not confirmed between shifts before the crew lead placed hands inside the die area.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-03992	UNSAFE_CONDITION	a rigger tripped over a garden hose left across the walkway near the machine shop, a minor bruise reported.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-03993	UNSAFE_CONDITION	a technician applied a personal lock at the plant entrance but never verified zero energy state before starting work on the gearbox. Corrective action has been requested.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-03994	UNSAFE_CONDITION	a new hire noted poor lighting on the stairs at the substation, especially during the overnight shift. Area has since been addressed.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-03995	UNSAFE_CONDITION	working at height near the site, an electrician had unclipped fully to reposition and did not reconnect for several minutes, during the weekend turnaround.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-03996	NEAR_MISS	isolation valve closure was verified with a positive pressure test before hot work began on the pipeline at the maintenance bay; no gas ingress occurred. Work was stopped immediately.	Hot Work	Fire	Fire Watch	EFFECTIVE		FALSE	LOW	Hot Work	SYNTHETIC
SYN-03997	UNSAFE_CONDITION	the crew lead was found standing within the swing radius of an excavator actively slewing at Unit 3; the operator did not see him initially.	Excavation	Engulfment	Shoring	FAILED	not performed	TRUE	HIGH	Line of Fire	SYNTHETIC
SYN-03998	UNSAFE_CONDITION	a technician flagged a cracked windshield on a site vehicle at Unit 3 during the daily pre-trip check.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-03999	NEAR_MISS	All rigging was inspected and correctly rated for the 1.5-ton load prior to the lift at the north tank farm; tag line controlled load swing effectively in windy conditions.	Lifting	Suspended Load	Safe Mechanical Lifting	EFFECTIVE		FALSE	LOW	Safe Mechanical Lifting	SYNTHETIC
SYN-04000	NEAR_MISS	All rigging was inspected and correctly rated for the 1,200kg load prior to the lift at Dock 4; tag line controlled load swing effectively in windy conditions.	Lifting	Suspended Load	Safe Mechanical Lifting	EFFECTIVE		FALSE	LOW	Safe Mechanical Lifting	SYNTHETIC
SYN-04001	UNSAFE_CONDITION	a rigger noticed a pallet jack veering due to a damaged wheel at the fabrication shop and pulled it from service.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04002	UNSAFE_CONDITION	Entry into the confined space at the compressor shed occurred with no atmospheric monitoring in place; a passing supervisor noticed an electrician climbing out gasping for air.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not performed	TRUE	HIGH	Confined Space	SYNTHETIC
SYN-04003	UNSAFE_CONDITION	an auditor doing a walkthrough found a damaged extension cord lying in standing water near the field office. Work was stopped immediately.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04004	UNSAFE_CONDITION	An excavation over 5ft deep at the parking structure had no shoring or trench box installed while an operator worked inside cutting pipe.	Excavation	Engulfment	Shoring	FAILED	not performed	TRUE	HIGH	Line of Fire	SYNTHETIC
SYN-04005	UNSAFE_CONDITION	a supervisor tripped over a garden hose left across the walkway near Dock 4, a minor bruise reported.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04006	UNSAFE_CONDITION	a welder flagged a cracked windshield on a site vehicle at the warehouse mezzanine during the daily pre-trip check.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04007	UNSAFE_CONDITION	a rigger worked on a panel believed de-energized at the fabrication shop without testing with a meter first and received a minor shock touching the bus bar. Supervisor was notified on the spot.	Electrical Work	Electrical Energy	Energy Isolation	FAILED	not verified	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-04008	UNSAFE_CONDITION	a rigger bypassed the machine guard interlock at the warehouse mezzanine to clear a jam while the conveyor was still running.	Maintenance	Moving Machinery	Energy Isolation	FAILED	bypassed	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-04009	UNSAFE_CONDITION	Gas test was performed at the entry point but never re-verified after a contractor moved deeper into the vessel at the water treatment area.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not verified	TRUE	MEDIUM	Confined Space	SYNTHETIC
SYN-04010	UNSAFE_CONDITION	Warehouse shelving at the utility yard observed leaning and overloaded above the recommended weight limit.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04011	UNSAFE_CONDITION	operator used a magnet to bypass the press brake interlock at the utility yard, cycling parts faster with hands near the point of operation.	Maintenance	Moving Machinery	Energy Isolation	FAILED	bypassed	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-04012	UNSAFE_CONDITION	a shift worker was using a fall arrest lanyard with a visibly worn stitch pattern while working at 4m near the fabrication shop. Supervisor was notified on the spot.	Work at Height	Fall Hazard	Fall Protection	FAILED	expired	TRUE	MEDIUM	Working at Height	SYNTHETIC
SYN-04013	UNSAFE_CONDITION	Working at height near the boiler room, a new hire had unclipped fully to reposition and did not reconnect for several minutes, during day shift. Corrective action has been requested.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-04014	UNSAFE_CONDITION	Inspection tag on the harness used by two workers at the parking structure had expired three months ago and was still in service at 6m.	Work at Height	Fall Hazard	Fall Protection	FAILED	expired	TRUE	MEDIUM	Working at Height	SYNTHETIC
SYN-04015	UNSAFE_CONDITION	Vehicle reversed toward a group of workers near the tank farm with no spotter present; workers had to jump clear.	Driving	Line of Fire	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-04016	UNSAFE_CONDITION	A hose left stretched across the walkway at the warehouse mezzanine caused a contractor to stumble slightly.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04017	NEAR_MISS	Lift plan properly barricaded the exclusion zone under a 3,000lb suspended load at the substation; a bystander was stopped by the spotter before entering. Corrective action has been requested.	Lifting	Suspended Load	Safe Mechanical Lifting	EFFECTIVE		FALSE	LOW	Safe Mechanical Lifting	SYNTHETIC
SYN-04018	UNSAFE_CONDITION	Uneven pavement outside the entrance at the north tank farm has become a repeated stumbling point for staff.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04019	UNSAFE_CONDITION	Gas test was performed at the entry point but never re-verified after a shift worker moved deeper into the vessel at the fabrication shop. No injury occurred.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not verified	TRUE	MEDIUM	Confined Space	SYNTHETIC
SYN-04020	UNSAFE_CONDITION	Spilled hydraulic fluid on the shop floor near the site; a contractor almost slipped but caught the railing in time. Corrective action has been requested.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04021	UNSAFE_CONDITION	Permit for tank entry at the water treatment area was signed but no continuous atmospheric monitoring was actually running once a shift worker was inside.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not verified	TRUE	MEDIUM	Confined Space	SYNTHETIC
SYN-04022	UNSAFE_CONDITION	Entry into the confined space at the plant entrance occurred with no atmospheric monitoring in place; a coworker noticed a rigger climbing out gasping for air.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not performed	TRUE	HIGH	Confined Space	SYNTHETIC
SYN-04023	UNSAFE_CONDITION	Working at height near the loading dock, a new hire had unclipped fully to reposition and did not reconnect for several minutes. Work was stopped immediately.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-04024	UNSAFE_CONDITION	a new hire racked in a breaker at the site believing downstream equipment was isolated; no LOTO tags or locks had been applied by the previous crew.	Electrical Work	Electrical Energy	Energy Isolation	FAILED	not verified	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-04025	UNSAFE_CONDITION	Icy patch near the entrance at the maintenance bay was not salted in time, an operator nearly lost footing.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04026	UNSAFE_CONDITION	minor paper cut while filing documents at the utility yard, first aid applied.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04027	UNSAFE_CONDITION	a rigger used a sling rated below the load weight to lift a 500kg beam at the warehouse mezzanine; the sling began fraying mid-lift.	Lifting	Suspended Load	Safe Mechanical Lifting	FAILED	not performed	TRUE	HIGH	Safe Mechanical Lifting	SYNTHETIC
SYN-04028	UNSAFE_CONDITION	boxes and loose packaging blocking the walkway at the rail siding were reported as a trip hazard by a coworker.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04029	NEAR_MISS	Isolation valve closure was verified with a positive pressure test before hot work began on the pipeline at the rail siding; no gas ingress occurred.	Hot Work	Fire	Fire Watch	EFFECTIVE		FALSE	LOW	Hot Work	SYNTHETIC
SYN-04030	UNSAFE_CONDITION	a visiting inspector flagged overloaded shelving units leaning slightly at the parking structure. Work was stopped immediately.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04031	UNSAFE_CONDITION	a contractor applied a personal lock at the east process area but never verified zero energy state before starting work on the gearbox.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-04032	UNSAFE_CONDITION	Dim lighting reported in the stairwell at the tank farm, making the steps hard to see at night. This has been flagged to the site HSE team.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04033	UNSAFE_CONDITION	Coffee spill in the break room at the rail siding not cleaned up promptly, no wet floor sign placed. No injury occurred.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04034	UNSAFE_CONDITION	another crew member spotted a minor oil leak beneath equipment at the pipe rack with no absorbent materials on hand.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04035	NEAR_MISS	Shift handover at the water treatment area included verbal and written confirmation of LOTO status; the incoming mechanic double-checked isolation before starting.	Maintenance	Stored Energy	LOTO	EFFECTIVE		FALSE	LOW	Energy Isolation	SYNTHETIC
SYN-04036	UNSAFE_CONDITION	Warehouse shelving at the workshop observed leaning and overloaded above the recommended weight limit.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04037	UNSAFE_CONDITION	Two riggers positioned themselves directly under a 4,500lb suspended load at the field office to adjust the sling angle instead of using tag lines. Supervisor was notified on the spot.	Lifting	Suspended Load	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-04038	UNSAFE_CONDITION	Operator used a magnet to bypass the press brake interlock at the fabrication shop, cycling parts faster with hands near the point of operation.	Maintenance	Moving Machinery	Energy Isolation	FAILED	bypassed	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-04039	UNSAFE_CONDITION	two workers reported lower back strain after repeatedly lifting bags at the maintenance bay without using the provided lift-assist device.	Operations	Ergonomic		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04040	UNSAFE_CONDITION	a welder found a damaged extension cord lying in standing water near the boiler room.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04041	UNSAFE_CONDITION	an electrician noted poor lighting on the stairs at the workshop, especially during the dusk hours.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04042	UNSAFE_CONDITION	a flickering light fixture near Dock 4 was logged by a passing supervisor for maintenance follow-up.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-04043	UNSAFE_CONDITION	Frayed extension cord running through a puddle near the loading dock, insulation exposed in multiple spots.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
